----BEGIN SIMULATION RESULTS----
Scenario: bustabit-tiny-hot-wallet_6h-YTD-2023
| Scenario File | Current Balance | Mean #UTXO | Current #UTXO | #Deposits | #Inputs Spent | #Withdraws | #Uneconomical outputs spent | #Change Created | #Changeless | Min Change Value | Max Change Value | Mean Change Value | Std. Dev. of Change Value | Total Fees | Mean Fees per Withdraw | Cost to Empty (10 sat/vB) | Total Cost | Min Input Size | Max Input Size | Mean Input Size | Std. Dev. of Input Size | Usage |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 0E-8 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | Total: **0** | 0 | 0 | 0 | 0 | 0 | 0 | 0E-66 | 0E-66 | 0 | 0 | 0 | 0 |  |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 15.19132132 | 41.5520000000 | 82 | 267 | 377 | 233 | 0 | 192 | bnb: **41** ; Total: **41** | 0.00056094 | 4.99693990 | 0.623982837969 | 1.35047741271 | 0.00753835 | 0.0000323534334764 | 0.000557600000 | 0.008095950000 | 1 | 13 | 1.61802575107 | 1.30813814098 | knapsack: **71** ; bnb: **41** ; srd: **96** ; cg: **25** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 23.91267006 | 95.9050000000 | 149 | 594 | 736 | 406 | 0 | 291 | bnb: **115** ; Total: **115** | 0.00050005 | 4.99693990 | 0.453797352131 | 1.14213144768 | 0.02265411 | 0.0000557983004926 | 0.00101320000 | 0.02366731000 | 1 | 16 | 1.81280788177 | 1.71109191837 | knapsack: **79** ; bnb: **115** ; srd: **126** ; cg: **86** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 27.26139099 | 139.078666667 | 272 | 961 | 1042 | 539 | 0 | 353 | bnb: **186** ; Total: **186** | 0.00050005 | 4.99693990 | 0.384915890538 | 1.05102526981 | 0.03321401 | 0.0000616215398887 | 0.00184960000 | 0.03506361000 | 1 | 16 | 1.93320964750 | 1.77319757552 | knapsack: **83** ; bnb: **186** ; srd: **148** ; cg: **122** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 19.63452421 | 190.328500000 | 445 | 1316 | 1304 | 684 | 0 | 433 | bnb: **251** ; Total: **251** | 0.00050005 | 8.99972093 | 0.372520674758 | 1.12084593688 | 0.04729994 | 0.0000691519590643 | 0.00302600000 | 0.05032594000 | 1 | 16 | 1.90643274854 | 1.72400657664 | knapsack: **86** ; bnb: **251** ; srd: **163** ; cg: **184** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 26.26152510 | 250.734800000 | 534 | 1682 | 1630 | 818 | 3 | 482 | bnb: **336** ; Total: **336** | 0.00050005 | 8.99972093 | 0.339629060207 | 1.06772167819 | 0.05283593 | 0.0000645916014670 | 0.00363120000 | 0.05646713000 | 1 | 16 | 1.99266503667 | 1.76736219929 | knapsack: **91** ; bnb: **336** ; srd: **182** ; cg: **209** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 18.33155379 | 280.650000000 | 282 | 2008 | 2291 | 992 | 3 | 565 | bnb: **427** ; Total: **427** | 0.00050005 | 8.99972093 | 0.296057988053 | 0.992420318575 | 0.07125368 | 0.0000718283064516 | 0.00191760000 | 0.07317128000 | 1 | 68 | 2.30947580645 | 3.62884382343 | knapsack: **103** ; bnb: **427** ; srd: **211** ; cg: **251** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 26.34484158 | 295.944000000 | 497 | 2415 | 2533 | 1085 | 3 | 615 | bnb: **470** ; Total: **470** | 0.00050005 | 8.99972093 | 0.301033089561 | 1.00396217082 | 0.08354896 | 0.0000770036497696 | 0.00337960000 | 0.08692856000 | 1 | 68 | 2.33456221198 | 3.54771818942 | knapsack: **106** ; bnb: **470** ; srd: **221** ; cg: **288** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 23.40685064 | 321.172750000 | 522 | 2818 | 2947 | 1182 | 3 | 651 | bnb: **531** ; Total: **531** | 0.00050005 | 8.99972093 | 0.287157889601 | 0.977740948544 | 0.09213523 | 0.0000779485871404 | 0.00354960000 | 0.09568483000 | 1 | 68 | 2.49323181049 | 3.76213203809 | knapsack: **111** ; bnb: **531** ; srd: **230** ; cg: **310** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 15.27722359 | 339.373555556 | 362 | 3213 | 3554 | 1287 | 3 | 703 | bnb: **584** ; Total: **584** | 0.00050005 | 8.99972093 | 0.271071994011 | 0.943740278451 | 0.10894035 | 0.0000846467365967 | 0.00246160000 | 0.11140195000 | 1 | 68 | 2.76146076146 | 4.27038778818 | knapsack: **124** ; bnb: **584** ; srd: **240** ; cg: **339** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 15.68972959 | 346.311400000 | 338 | 3571 | 4013 | 1429 | 3 | 780 | bnb: **649** ; Total: **649** | 0.00050005 | 8.99972093 | 0.260421651859 | 0.931312931704 | 0.12330692 | 0.0000862889573128 | 0.00229840000 | 0.12560532000 | 1 | 68 | 2.80825752274 | 4.51603605228 | knapsack: **128** ; bnb: **649** ; srd: **251** ; cg: **401** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 21.91471596 | 336.786000000 | 128 | 3938 | 4660 | 1562 | 3 | 850 | bnb: **712** ; Total: **712** | 0.00050005 | 8.99972093 | 0.288234402494 | 1.01494195839 | 0.13825175 | 0.0000885094430218 | 0.000870400000 | 0.139122150000 | 1 | 93 | 2.98335467350 | 5.35334241066 | knapsack: **139** ; bnb: **712** ; srd: **279** ; cg: **432** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 20.33460103 | 315.198000000 | 136 | 4278 | 5099 | 1722 | 3 | 957 | bnb: **765** ; Total: **765** | 0.00050005 | 8.99972093 | 0.297627968892 | 1.00386252310 | 0.14906261 | 0.0000865636527294 | 0.000924800000 | 0.149987410000 | 1 | 93 | 2.96109175377 | 5.16741191808 | knapsack: **156** ; bnb: **765** ; srd: **340** ; cg: **461** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 20.80829124 | 305.963230769 | 192 | 4650 | 5479 | 1850 | 3 | 1021 | bnb: **828** ; knapsack: **1** ; Total: **829** | 0.00050005 | 8.99972093 | 0.286942750392 | 0.974262801548 | 0.15671334 | 0.0000847099135135 | 0.00130560000 | 0.15801894000 | 1 | 93 | 2.96162162162 | 5.04089684085 | knapsack: **166** ; bnb: **828** ; srd: **362** ; cg: **494** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 27.15795622 | 297.497714286 | 128 | 4990 | 5981 | 2010 | 3 | 1119 | bnb: **890** ; knapsack: **1** ; Total: **891** | 0.00050005 | 8.99972093 | 0.268203352806 | 0.934307055742 | 0.17172147 | 0.0000854335671642 | 0.000870400000 | 0.172591870000 | 1 | 93 | 2.97562189055 | 4.93944442582 | knapsack: **186** ; bnb: **890** ; srd: **387** ; cg: **547** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 16.85821784 | 289.089333333 | 261 | 5335 | 6304 | 2165 | 3 | 1230 | bnb: **934** ; knapsack: **1** ; Total: **935** | 0.00050005 | 8.99972093 | 0.263149622317 | 0.912339284650 | 0.18921494 | 0.0000873972009238 | 0.00177480000 | 0.19098974000 | 1 | 93 | 2.91177829099 | 4.80652233495 | knapsack: **188** ; bnb: **934** ; srd: **432** ; cg: **611** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 12.77225916 | 277.434125000 | 52 | 5654 | 6939 | 2346 | 3 | 1337 | bnb: **1008** ; knapsack: **1** ; Total: **1009** | 0.00050005 | 8.99972093 | 0.293228898549 | 0.983960310643 | 0.19890860 | 0.0000847862745098 | 0.000353600000 | 0.199262200000 | 1 | 93 | 2.95780051151 | 4.89544508935 | knapsack: **207** ; bnb: **1008** ; srd: **501** ; cg: **630** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 26.46618688 | 265.148470588 | 111 | 5963 | 7343 | 2537 | 3 | 1491 | bnb: **1045** ; knapsack: **1** ; Total: **1046** | 0.00050005 | 8.99972093 | 0.288366364735 | 0.972127060772 | 0.21582423 | 0.0000850706464328 | 0.000754800000 | 0.216579030000 | 1 | 93 | 2.89436342136 | 4.76496850368 | knapsack: **238** ; bnb: **1045** ; srd: **559** ; cg: **695** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 15.44127335 | 260.461666667 | 181 | 6278 | 7698 | 2722 | 3 | 1601 | bnb: **1120** ; knapsack: **1** ; Total: **1121** | 0.00050005 | 8.99972093 | 0.272923193210 | 0.940972137535 | 0.23088255 | 0.0000848209221161 | 0.00123080000 | 0.23211335000 | 1 | 93 | 2.82806759735 | 4.62609823410 | knapsack: **239** ; bnb: **1120** ; srd: **593** ; cg: **770** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 19.39774696 | 254.855368421 | 196 | 6573 | 8122 | 2927 | 3 | 1745 | bnb: **1181** ; knapsack: **1** ; Total: **1182** | 0.00050005 | 8.99972093 | 0.258861722653 | 0.904744271874 | 0.24717869 | 0.0000844477929621 | 0.00133280000 | 0.24851149000 | 1 | 93 | 2.77485480014 | 4.49563581622 | knapsack: **262** ; bnb: **1181** ; srd: **659** ; cg: **825** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 13.24350003 | 249.937900000 | 141 | 6892 | 8610 | 3108 | 3 | 1859 | bnb: **1248** ; knapsack: **1** ; Total: **1249** | 0.00050005 | 8.99972093 | 0.250384759333 | 0.881788647427 | 0.25638219 | 0.0000824910521236 | 0.000958800000 | 0.257340990000 | 1 | 93 | 2.77027027027 | 4.42008658560 | knapsack: **293** ; bnb: **1248** ; srd: **716** ; cg: **851** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 12.86220801 | 243.836571429 | 50 | 7193 | 9163 | 3307 | 3 | 2020 | bnb: **1286** ; knapsack: **1** ; Total: **1287** | 0.00050005 | 9.49925129 | 0.308799488535 | 1.05657485993 | 0.28165986 | 0.0000851708073783 | 0.000340000000 | 0.281999860000 | 1 | 93 | 2.77078923496 | 4.65228505935 | knapsack: **324** ; bnb: **1286** ; srd: **775** ; cg: **922** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 11.98903214 | 236.785818182 | 91 | 7533 | 9567 | 3467 | 3 | 2125 | bnb: **1341** ; knapsack: **1** ; Total: **1342** | 0.00050005 | 9.49925129 | 0.306216955144 | 1.04354401456 | 0.29499272 | 0.0000850858725123 | 0.000618800000 | 0.295611520000 | 1 | 93 | 2.75944620710 | 4.58117079281 | knapsack: **337** ; bnb: **1341** ; srd: **818** ; cg: **971** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 27.04496050 | 232.355304348 | 259 | 7877 | 9866 | 3623 | 3 | 2248 | bnb: **1374** ; knapsack: **1** ; Total: **1375** | 0.00050005 | 9.49925129 | 0.304456446530 | 1.03785627472 | 0.30780143 | 0.0000849576124758 | 0.00176120000 | 0.30956263000 | 1 | 93 | 2.72315760420 | 4.50269344134 | knapsack: **353** ; bnb: **1374** ; srd: **878** ; cg: **1018** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 15.19652615 | 232.517333333 | 124 | 8204 | 10416 | 3796 | 3 | 2336 | bnb: **1459** ; knapsack: **1** ; Total: **1460** | 0.00050005 | 9.49925129 | 0.302783163489 | 1.03419376135 | 0.31692744 | 0.0000834898419389 | 0.000843200000 | 0.317770640000 | 1 | 93 | 2.74394099052 | 4.55304298606 | knapsack: **365** ; bnb: **1459** ; srd: **911** ; cg: **1061** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 24.28376881 | 230.030880000 | 157 | 8541 | 10825 | 3959 | 3 | 2441 | bnb: **1517** ; knapsack: **1** ; Total: **1518** | 0.00050005 | 9.49925129 | 0.294409770459 | 1.01446013114 | 0.32915702 | 0.0000831414549129 | 0.00106760000 | 0.33022462000 | 1 | 93 | 2.73427633241 | 4.50485277337 | knapsack: **387** ; bnb: **1517** ; srd: **954** ; cg: **1101** |
| bustabit-tiny-hot-wallet_6h-YTD-2023 | 20.57080787 | 230.536384615 | 345 | 8875 | 11091 | 4125 | 3 | 2561 | bnb: **1563** ; knapsack: **1** ; Total: **1564** | 0.00050005 | 9.49925129 | 0.285567840449 | 0.993496387579 | 0.34327712 | 0.0000832186957576 | 0.00234600000 | 0.34562312000 | 1 | 93 | 2.68872727273 | 4.42439247168 | knapsack: **391** ; bnb: **1563** ; srd: **994** ; cg: **1177** |
